,Text,cleaned_text,cleaned_text_final,Topic
23,it's one of the best games my friends and me ever tried - after getting used how the rules work it was a lot of fun.please beware of the potentially confusing rulebook and directly refer to the manufacturers website...additionally consider that for players who are totally new to this kind of board-games you have to calculate at least 2-3 hours to get through the rules,"['one', 'best', 'game', 'friend', 'ever', 'tried', 'getting', 'used', 'rule', 'work', 'lot', 'funplease', 'beware', 'potentially', 'confusing', 'rulebook', 'directly', 'refer', 'manufacturer', 'websiteadditionally', 'consider', 'player', 'totally', 'new', 'kind', 'boardgames', 'calculate', 'least', 'hour', 'get', 'rule']","['one', 'best', 'game', 'friend', 'ever', 'try', 'get', 'use', 'rule', 'work', 'lot', 'funplease', 'beware', 'potentially', 'confuse', 'rulebook', 'directly', 'refer', 'manufacturer', 'websiteadditionally', 'consider', 'player', 'totally', 'new', 'kind', 'boardgames', 'calculate', 'least', 'hour', 'get', 'rule']",6
24,"I love Biosilk. This product is great for any hair type. Just a tiny dab (about the size of a green pea) on damp hair keeps my hair soft and silky under the most adverse conditions- blow drying, swimming pools, you name it. This is also great rubbed into your skin. Leaves you soft and silky all over. I also appreciate the way it tames dry flyaway hair. Try it, you will love it, too!","['love', 'biosilk', 'product', 'great', 'hair', 'type', 'tiny', 'dab', 'size', 'green', 'pea', 'damp', 'hair', 'keep', 'hair', 'soft', 'silky', 'adverse', 'condition', 'blow', 'drying', 'swimming', 'pool', 'name', 'also', 'great', 'rubbed', 'skin', 'leaf', 'soft', 'silky', 'also', 'appreciate', 'way', 'tames', 'dry', 'flyaway', 'hair', 'try', 'love']","['love', 'biosilk', 'product', 'great', 'hair', 'type', 'tiny', 'dab', 'size', 'green', 'pea', 'damp', 'hair', 'keep', 'hair', 'soft', 'silky', 'adverse', 'condition', 'blow', 'dry', 'swim', 'pool', 'name', 'also', 'great', 'rubbed', 'skin', 'leaf', 'soft', 'silky', 'also', 'appreciate', 'way', 'tames', 'dry', 'flyaway', 'hair', 'try', 'love']",2
25,I think this could be a great bag if you are not traveling far or have a very relaxed pet. Our 11 pound dog managed to chew threw the mesh siding about 20 minutes into our 5 hour flight. I think if the mesh was more durable it would be a great bag. I just feel I cannot give it better then a 1 star rating because we paid alot of money for this carrier to last 20 minutes. We had to purchase a different carrier to fly home with.,"['think', 'could', 'great', 'bag', 'traveling', 'far', 'relaxed', 'pet', 'pound', 'dog', 'managed', 'chew', 'threw', 'mesh', 'siding', 'minute', 'hour', 'flight', 'think', 'mesh', 'durable', 'would', 'great', 'bag', 'feel', 'can', 'not', 'give', 'better', 'star', 'rating', 'paid', 'alot', 'money', 'carrier', 'last', 'minute', 'purchase', 'different', 'carrier', 'fly', 'home']","['think', 'could', 'great', 'bag', 'travel', 'far', 'relaxed', 'pet', 'pound', 'dog', 'manage', 'chew', 'threw', 'mesh', 'side', 'minute', 'hour', 'flight', 'think', 'mesh', 'durable', 'would', 'great', 'bag', 'feel', 'give', 'good', 'star', 'rating', 'pay', 'alot', 'money', 'carrier', 'last', 'minute', 'purchase', 'different', 'carrier', 'fly', 'home']",1
26,"This is my pets second crate given that she broke her first one by trying to put a door mat into the crate when she was home alone. I love the option of the two doors, our first crate only had one and was not convient (I had failed to think about the door location during my first purchase). Bella fits perfectly in the crate and sleeps very comforably, not cramped at all. Bella has the 30Lx21Wx24H which is perfect for her, she is a medium sized dog (Lab and Beagle mix).","['pet', 'second', 'crate', 'given', 'broke', 'first', 'one', 'trying', 'put', 'door', 'mat', 'crate', 'home', 'alone', 'love', 'option', 'two', 'door', 'first', 'crate', 'one', 'convient', 'failed', 'think', 'door', 'location', 'first', 'purchase', 'bella', 'fit', 'perfectly', 'crate', 'sleep', 'comforably', 'cramped', 'bella', 'lxwxh', 'perfect', 'medium', 'sized', 'dog', 'lab', 'beagle', 'mix']","['pet', 'second', 'crate', 'give', 'break', 'first', 'one', 'try', 'put', 'door', 'mat', 'crate', 'home', 'alone', 'love', 'option', 'two', 'door', 'first', 'crate', 'one', 'convient', 'fail', 'think', 'door', 'location', 'first', 'purchase', 'bella', 'fit', 'perfectly', 'crate', 'sleep', 'comforably', 'cramp', 'bella', 'lxwxh', 'perfect', 'medium', 'size', 'dog', 'lab', 'beagle', 'mix']",4
27,One of my dogs is very picky. She liked this. I was shocked. I was able to find it at Winco for 10.68-2.00 coupon on bag.,"['one', 'dog', 'picky', 'liked', 'shocked', 'able', 'find', 'winco', 'coupon', 'bag']","['one', 'dog', 'picky', 'like', 'shocked', 'able', 'find', 'winco', 'coupon', 'bag']",4
28,"A friend brought Whoonu to my house one night, and we wound up playing many rounds in rapid succession. It was such a riot that I had to buy the game to play with my family--people get really emotional about their choices! I would seriously love to ask anyone I ever could to play Whoonu, because it's a game absolutely anyone can play, and it's the best way I can think of to learn about someone while letting them know things about yourself too.Whoonu is an awesome ""get-to-know-you"" game--I don't know what's better, using it to become better acquainted with people you barely know personally or using it to learn more about people you think you already know like a book. The beauty of it is, it works for any group of people! Whether you're extremely close yet or not, the game is super fun and invites silliness. I only wish there could be infinitely many cards! I've never seen a game like Whoonu before. It's all about getting to know each other's favorite things--and you'll probably be shocked at how the things get ranked sometimes!I also love a somewhat similar game, Imaginiff, which I say is similar because it also focuses on the particular players, and/or people they know. It asks you to basically make a judgment on the other person's personality or likes by selecting what they would be ""if they were a ____"" on each card. Only, in that one, the person in question has less power--their own choices for themselves matter less than the choice that was picked by the majority of other players. It's the opposite in Whoonu, and I like that you get to determine the winners by sharing your actual favorite things. Still, if you enjoy Whoonu and this type of game, I'd offer Imaginiff as an additional recommendation. I would say that Whoonu is better if you've got a lot of younger people in your crowd and for those with limited attention spans, however, as it's been my experience that just about anyone will grasp the Whoonu concept very quickly and eagerly play several rounds in a row, because they go fast. Imaginiff tends to go on much, much longer, an entire game probably equaling many rounds of Whoonu, and while this doesn't bother me, I have on occasion had a harder time keeping everyone put 'til the end.The fun never ends with Whoonu--my groups love to mix it up and play one round choosing the ""Whoozit""'s favorites, and the next round, picking their least favorites! In that case, you select what you believe the person hates, and the thing they like LEAST gets the most points. Often, you'll have an awful hand for the person you're doing at the moment, because you think they hate (or if you're playing backwards, love) everything you've got. Or maybe you expect them not to care about any of your choices one way or another, or--well, anything can happen. And believe it or not, times like those make it even MORE fun! Playing Whoonu can really tell you a lot about somebody, and always makes a wildly hilarious game for parties or small get-togethers or whatever, so long as you have 3-6 players at a time. With very little set-up, it's incredibly simple and therein lies its genius. Every player gets to be Whoozit, so every player guesses for every other player before the game ends. Plus, the numbered tokens are cool, resembling wavy vegetable chips. Again, I would gladly play this game with just about anyone, and I'm glad I found out about it--I strongly recommend it to anyone, too!","['friend', 'brought', 'whoonu', 'house', 'one', 'night', 'wound', 'playing', 'many', 'round', 'rapid', 'succession', 'riot', 'buy', 'game', 'play', 'familypeople', 'get', 'really', 'emotional', 'choice', 'would', 'seriously', 'love', 'ask', 'anyone', 'ever', 'could', 'play', 'whoonu', 'game', 'absolutely', 'anyone', 'play', 'best', 'way', 'think', 'learn', 'someone', 'letting', 'know', 'thing', 'toowhoonu', 'awesome', 'gettoknowyou', 'gamei', 'dont', 'know', 'whats', 'better', 'using', 'become', 'better', 'acquainted', 'people', 'barely', 'know', 'personally', 'using', 'learn', 'people', 'think', 'already', 'know', 'like', 'book', 'beauty', 'work', 'group', 'people', 'whether', 'youre', 'extremely', 'close', 'yet', 'game', 'super', 'fun', 'invite', 'silliness', 'wish', 'could', 'infinitely', 'many', 'card', 'ive', 'never', 'seen', 'game', 'like', 'whoonu', 'getting', 'know', 'others', 'favorite', 'thingsand', 'youll', 'probably', 'shocked', 'thing', 'get', 'ranked', 'sometimesi', 'also', 'love', 'somewhat', 'similar', 'game', 'imaginiff', 'say', 'similar', 'also', 'focus', 'particular', 'player', 'andor', 'people', 'know', 'asks', 'basically', 'make', 'judgment', 'person', 'personality', 'like', 'selecting', 'would', '____', 'card', 'one', 'person', 'question', 'le', 'powertheir', 'choice', 'matter', 'le', 'choice', 'picked', 'majority', 'player', 'opposite', 'whoonu', 'like', 'get', 'determine', 'winner', 'sharing', 'actual', 'favorite', 'thing', 'still', 'enjoy', 'whoonu', 'type', 'game', 'id', 'offer', 'imaginiff', 'additional', 'recommendation', 'would', 'say', 'whoonu', 'better', 'youve', 'got', 'lot', 'younger', 'people', 'crowd', 'limited', 'attention', 'span', 'however', 'experience', 'anyone', 'grasp', 'whoonu', 'concept', 'quickly', 'eagerly', 'play', 'several', 'round', 'row', 'go', 'fast', 'imaginiff', 'tends', 'go', 'much', 'much', 'longer', 'entire', 'game', 'probably', 'equaling', 'many', 'round', 'whoonu', 'doesnt', 'bother', 'occasion', 'harder', 'time', 'keeping', 'everyone', 'put', 'til', 'endthe', 'fun', 'never', 'end', 'whoonumy', 'group', 'love', 'mix', 'play', 'one', 'round', 'choosing', 'whoozits', 'favorite', 'next', 'round', 'picking', 'least', 'favorite', 'case', 'select', 'believe', 'person', 'hate', 'thing', 'like', 'least', 'get', 'point', 'often', 'youll', 'awful', 'hand', 'person', 'youre', 'moment', 'think', 'hate', 'youre', 'playing', 'backwards', 'love', 'everything', 'youve', 'got', 'maybe', 'expect', 'care', 'choice', 'one', 'way', 'another', 'orwell', 'anything', 'happen', 'believe', 'time', 'like', 'make', 'even', 'fun', 'playing', 'whoonu', 'really', 'tell', 'lot', 'somebody', 'always', 'make', 'wildly', 'hilarious', 'game', 'party', 'small', 'gettogethers', 'whatever', 'long', 'player', 'time', 'little', 'setup', 'incredibly', 'simple', 'therein', 'lie', 'genius', 'every', 'player', 'get', 'whoozit', 'every', 'player', 'guess', 'every', 'player', 'game', 'end', 'plus', 'numbered', 'token', 'cool', 'resembling', 'wavy', 'vegetable', 'chip', 'would', 'gladly', 'play', 'game', 'anyone', 'im', 'glad', 'found', 'iti', 'strongly', 'recommend', 'anyone']","['friend', 'bring', 'whoonu', 'house', 'one', 'night', 'wound', 'play', 'many', 'round', 'rapid', 'succession', 'riot', 'buy', 'game', 'play', 'familypeople', 'get', 'really', 'emotional', 'choice', 'would', 'seriously', 'love', 'ask', 'anyone', 'ever', 'could', 'play', 'whoonu', 'game', 'absolutely', 'anyone', 'play', 'best', 'way', 'think', 'learn', 'someone', 'let', 'know', 'thing', 'toowhoonu', 'awesome', 'gettoknowyou', 'gamei', 'dont', 'know', 'whats', 'well', 'use', 'become', 'well', 'acquainted', 'people', 'barely', 'know', 'personally', 'use', 'learn', 'people', 'think', 'already', 'know', 'like', 'book', 'beauty', 'work', 'group', 'people', 'whether', 'youre', 'extremely', 'close', 'yet', 'game', 'super', 'fun', 'invite', 'silliness', 'wish', 'could', 'infinitely', 'many', 'card', 'ive', 'never', 'see', 'game', 'like', 'whoonu', 'get', 'know', 'others', 'favorite', 'thingsand', 'youll', 'probably', 'shock', 'thing', 'get', 'rank', 'sometimesi', 'also', 'love', 'somewhat', 'similar', 'game', 'imaginiff', 'say', 'similar', 'also', 'focus', 'particular', 'player', 'andor', 'people', 'know', 'ask', 'basically', 'make', 'judgment', 'person', 'personality', 'like', 'select', 'would', 'card', 'one', 'person', 'question', 'le', 'powertheir', 'choice', 'matter', 'le', 'choice', 'pick', 'majority', 'player', 'opposite', 'whoonu', 'like', 'get', 'determine', 'winner', 'share', 'actual', 'favorite', 'thing', 'still', 'enjoy', 'whoonu', 'type', 'game', 'id', 'offer', 'imaginiff', 'additional', 'recommendation', 'would', 'say', 'whoonu', 'well', 'youve', 'get', 'lot', 'young', 'people', 'crowd', 'limited', 'attention', 'span', 'however', 'experience', 'anyone', 'grasp', 'whoonu', 'concept', 'quickly', 'eagerly', 'play', 'several', 'round', 'row', 'go', 'fast', 'imaginiff', 'tends', 'go', 'much', 'much', 'longer', 'entire', 'game', 'probably', 'equal', 'many', 'round', 'whoonu', 'doesnt', 'bother', 'occasion', 'harder', 'time', 'keep', 'everyone', 'put', 'til', 'endthe', 'fun', 'never', 'end', 'whoonumy', 'group', 'love', 'mix', 'play', 'one', 'round', 'choose', 'whoozits', 'favorite', 'next', 'round', 'pick', 'least', 'favorite', 'case', 'select', 'believe', 'person', 'hate', 'thing', 'like', 'least', 'get', 'point', 'often', 'youll', 'awful', 'hand', 'person', 'youre', 'moment', 'think', 'hate', 'youre', 'playing', 'backwards', 'love', 'everything', 'youve', 'get', 'maybe', 'expect', 'care', 'choice', 'one', 'way', 'another', 'orwell', 'anything', 'happen', 'believe', 'time', 'like', 'make', 'even', 'fun', 'play', 'whoonu', 'really', 'tell', 'lot', 'somebody', 'always', 'make', 'wildly', 'hilarious', 'game', 'party', 'small', 'gettogethers', 'whatever', 'long', 'player', 'time', 'little', 'setup', 'incredibly', 'simple', 'therein', 'lie', 'genius', 'every', 'player', 'get', 'whoozit', 'every', 'player', 'guess', 'every', 'player', 'game', 'end', 'plus', 'numbered', 'token', 'cool', 'resemble', 'wavy', 'vegetable', 'chip', 'would', 'gladly', 'play', 'game', 'anyone', 'im', 'glad', 'find', 'iti', 'strongly', 'recommend', 'anyone']",6
29,"I am pretty happy with this purchase. It has worked exactly as expected. I have been using this to store my dog food for a couple of months now. I like that the wheels let me roll it around easily and the airtight seal keeps the dog food smell contained. I do wish it was a little taller though, as the big 35-40 pound bags of dog food are a bit difficult to squish down in this when they are new. They will fit, but it is difficult to fully close the container with a brand new bag and I sometimes wonder if I am going to put too much stress on the lid or the seal by forcing it down in order to latch it, although it has not appeared to do any damage yet. Even with this minor issue, I am actually planning to buy a second one now, since my two dogs now eat different foods for health reasons. I have not had any issues with this item so far and although I don't absolutely love it, it does what it says and gets the job done. I do think the price is a little high, but still lower than what I remember other similar products being when I bought this several months ago.","['pretty', 'happy', 'purchase', 'worked', 'exactly', 'expected', 'using', 'store', 'dog', 'food', 'couple', 'month', 'like', 'wheel', 'let', 'roll', 'around', 'easily', 'airtight', 'seal', 'keep', 'dog', 'food', 'smell', 'contained', 'wish', 'little', 'taller', 'though', 'big', 'pound', 'bag', 'dog', 'food', 'bit', 'difficult', 'squish', 'new', 'fit', 'difficult', 'fully', 'close', 'container', 'brand', 'new', 'bag', 'sometimes', 'wonder', 'going', 'put', 'much', 'stress', 'lid', 'seal', 'forcing', 'order', 'latch', 'although', 'appeared', 'damage', 'yet', 'even', 'minor', 'issue', 'actually', 'planning', 'buy', 'second', 'one', 'since', 'two', 'dog', 'eat', 'different', 'food', 'health', 'reason', 'issue', 'item', 'far', 'although', 'dont', 'absolutely', 'love', 'say', 'get', 'job', 'done', 'think', 'price', 'little', 'high', 'still', 'lower', 'remember', 'similar', 'product', 'bought', 'several', 'month', 'ago']","['pretty', 'happy', 'purchase', 'work', 'exactly', 'expect', 'use', 'store', 'dog', 'food', 'couple', 'month', 'like', 'wheel', 'let', 'roll', 'around', 'easily', 'airtight', 'seal', 'keep', 'dog', 'food', 'smell', 'contain', 'wish', 'little', 'taller', 'though', 'big', 'pound', 'bag', 'dog', 'food', 'bit', 'difficult', 'squish', 'new', 'fit', 'difficult', 'fully', 'close', 'container', 'brand', 'new', 'bag', 'sometimes', 'wonder', 'go', 'put', 'much', 'stress', 'lid', 'seal', 'force', 'order', 'latch', 'although', 'appeared', 'damage', 'yet', 'even', 'minor', 'issue', 'actually', 'plan', 'buy', 'second', 'one', 'since', 'two', 'dog', 'eat', 'different', 'food', 'health', 'reason', 'issue', 'item', 'far', 'although', 'dont', 'absolutely', 'love', 'say', 'get', 'job', 'do', 'think', 'price', 'little', 'high', 'still', 'low', 'remember', 'similar', 'product', 'buy', 'several', 'month', 'ago']",3
30,"This is not a terribly expensive product and for the price, it works ok. It easily fit my Jeep Cherokee--no need for the extensions which was nice. However, it required modifications for it to stay in place. The screws which are supposed to hold the cross pieces in place do not tighten enough and my dog was able to push between the cross pieces and slide them apart! My husband used clamps to secure the cross pieces and they now work fine. The device could use some spring tension to tighten it between floor and ceiling as well because it can get knocked out of place (without even loosening). All that being said, if you are handy with a few tools, this barrier works well and is rather streamlined and unobtrusive.","['terribly', 'expensive', 'product', 'price', 'work', 'ok', 'easily', 'fit', 'jeep', 'cherokeeno', 'need', 'extension', 'nice', 'however', 'required', 'modification', 'stay', 'place', 'screw', 'supposed', 'hold', 'cross', 'piece', 'place', 'tighten', 'enough', 'dog', 'able', 'push', 'cross', 'piece', 'slide', 'apart', 'husband', 'used', 'clamp', 'secure', 'cross', 'piece', 'work', 'fine', 'device', 'could', 'use', 'spring', 'tension', 'tighten', 'floor', 'ceiling', 'well', 'get', 'knocked', 'place', 'without', 'even', 'loosening', 'said', 'handy', 'tool', 'barrier', 'work', 'well', 'rather', 'streamlined', 'unobtrusive']","['terribly', 'expensive', 'product', 'price', 'work', 'ok', 'easily', 'fit', 'jeep', 'cherokeeno', 'need', 'extension', 'nice', 'however', 'require', 'modification', 'stay', 'place', 'screw', 'suppose', 'hold', 'cross', 'piece', 'place', 'tighten', 'enough', 'dog', 'able', 'push', 'cross', 'piece', 'slide', 'apart', 'husband', 'use', 'clamp', 'secure', 'cross', 'piece', 'work', 'fine', 'device', 'could', 'use', 'spring', 'tension', 'tighten', 'floor', 'ceiling', 'well', 'get', 'knocked', 'place', 'without', 'even', 'loosen', 'say', 'handy', 'tool', 'barrier', 'work', 'well', 'rather', 'streamline', 'unobtrusive']",1
31,"There really isn't a negative thing I can say about this product. I love the ceramic iron, and once you've used ceramic, you really can't go back to regular metal. And having a straightener and a huge roller all in one is a great idea! Also, my hair is naturally wavy, so this iron tames it and give it a little body where I want it, and not where I don't!I actually ordered this as a replacement to my old one, which I had for at least 5 years. But my toddler threw it on the ground and broke it, so for the time I had to wait for it to be shipped to me, it was like losing an arm!","['really', 'isnt', 'negative', 'thing', 'say', 'product', 'love', 'ceramic', 'iron', 'youve', 'used', 'ceramic', 'really', 'cant', 'go', 'back', 'regular', 'metal', 'straightener', 'huge', 'roller', 'one', 'great', 'idea', 'also', 'hair', 'naturally', 'wavy', 'iron', 'tames', 'give', 'little', 'body', 'want', 'donti', 'actually', 'ordered', 'replacement', 'old', 'one', 'least', 'year', 'toddler', 'threw', 'ground', 'broke', 'time', 'wait', 'shipped', 'like', 'losing', 'arm']","['really', 'isnt', 'negative', 'thing', 'say', 'product', 'love', 'ceramic', 'iron', 'youve', 'use', 'ceramic', 'really', 'cant', 'go', 'back', 'regular', 'metal', 'straightener', 'huge', 'roller', 'one', 'great', 'idea', 'also', 'hair', 'naturally', 'wavy', 'iron', 'tames', 'give', 'little', 'body', 'want', 'donti', 'actually', 'order', 'replacement', 'old', 'one', 'least', 'year', 'toddler', 'throw', 'ground', 'break', 'time', 'wait', 'ship', 'like', 'lose', 'arm']",2
32,"I have a black lab and mini eskimo spitz and they both love dingo munchy stix! These are great for a quick treat or snack, but if your dog needs more of a ""chewing workout"" try the mini bones or rawhides instead. These munchy stix come in 2 flavors","['black', 'lab', 'mini', 'eskimo', 'spitz', 'love', 'dingo', 'munchy', 'stix', 'great', 'quick', 'treat', 'snack', 'dog', 'need', 'chewing', 'workout', 'try', 'mini', 'bone', 'rawhide', 'instead', 'munchy', 'stix', 'come', 'flavor']","['black', 'lab', 'mini', 'eskimo', 'spitz', 'love', 'dingo', 'munchy', 'stix', 'great', 'quick', 'treat', 'snack', 'dog', 'need', 'chew', 'workout', 'try', 'mini', 'bone', 'rawhide', 'instead', 'munchy', 'stix', 'come', 'flavor']",4
33,"Bella, a fun-loving black lab pup that loves to bark at anyone who doesn't pay attention to her, only needed to get sprayed twice before stopping the barking. She still barks, but now it's only when she should be barking. And since it's not harmful, I was happy to try it. I would recommend this product!","['bella', 'funloving', 'black', 'lab', 'pup', 'love', 'bark', 'anyone', 'doesnt', 'pay', 'attention', 'needed', 'get', 'sprayed', 'twice', 'stopping', 'barking', 'still', 'bark', 'barking', 'since', 'harmful', 'happy', 'try', 'would', 'recommend', 'product']","['bella', 'funloving', 'black', 'lab', 'pup', 'love', 'bark', 'anyone', 'doesnt', 'pay', 'attention', 'need', 'get', 'spray', 'twice', 'stop', 'bark', 'still', 'bark', 'bark', 'since', 'harmful', 'happy', 'try', 'would', 'recommend', 'product']",3
34,This is the correct replacement flap for the petsafe large dog door. Worked fine and the door is like new.,"['correct', 'replacement', 'flap', 'petsafe', 'large', 'dog', 'door', 'worked', 'fine', 'door', 'like', 'new']","['correct', 'replacement', 'flap', 'petsafe', 'large', 'dog', 'door', 'work', 'fine', 'door', 'like', 'new']",3
35,"This game is terrific and can be enjoyed by kids and adults too. It helps familiarize players with African geography, and is a lot of fun. The game does not require any prior knowledge about Africa. Check the cards when you open the game. The first one we purchased (at a store - not via Amazon) had some sort of manufacturing default and we had too many plane cards and almost no truck cards. Since then we've purchased this game for ourselves and as a gift with no problems. We've also played the 10 Days in Europe and 10 Days in USA versions which are good fun too.","['game', 'terrific', 'enjoyed', 'kid', 'adult', 'help', 'familiarize', 'player', 'african', 'geography', 'lot', 'fun', 'game', 'require', 'prior', 'knowledge', 'africa', 'check', 'card', 'open', 'game', 'first', 'one', 'purchased', 'store', 'via', 'amazon', 'sort', 'manufacturing', 'default', 'many', 'plane', 'card', 'almost', 'truck', 'card', 'since', 'weve', 'purchased', 'game', 'gift', 'problem', 'weve', 'also', 'played', 'day', 'europe', 'day', 'usa', 'version', 'good', 'fun']","['game', 'terrific', 'enjoy', 'kid', 'adult', 'help', 'familiarize', 'player', 'african', 'geography', 'lot', 'fun', 'game', 'require', 'prior', 'knowledge', 'africa', 'check', 'card', 'open', 'game', 'first', 'one', 'purchase', 'store', 'via', 'amazon', 'sort', 'manufacture', 'default', 'many', 'plane', 'card', 'almost', 'truck', 'card', 'since', 'weve', 'purchase', 'game', 'gift', 'problem', 'weve', 'also', 'play', 'day', 'europe', 'day', 'usa', 'version', 'good', 'fun']",6
